pdb,chain,ligand,depth_from_own_mouth_A,radius_A
21FP,B,Chloramphenicol,59.29,2.98
21FP,B,Chloramphenicol,59.16,2.99
21FP,B,Chloramphenicol,59.02,3.01
21FP,B,Chloramphenicol,58.89,3.01
21FP,B,Chloramphenicol,58.75,3.01
21FP,B,Chloramphenicol,58.62,3.01
21FP,B,Chloramphenicol,58.48,3.01
21FP,B,Chloramphenicol,58.35,2.99
21FP,B,Chloramphenicol,58.22,2.97
21FP,B,Chloramphenicol,58.08,2.96
21FP,B,Chloramphenicol,57.95,2.95
21FP,B,Chloramphenicol,57.81,2.91
21FP,B,Chloramphenicol,57.66,2.88
21FP,B,Chloramphenicol,57.51,2.85
21FP,B,Chloramphenicol,57.39,2.83
21FP,B,Chloramphenicol,57.26,2.81
21FP,B,Chloramphenicol,57.13,2.79
21FP,B,Chloramphenicol,56.99,2.79
21FP,B,Chloramphenicol,56.86,2.79
21FP,B,Chloramphenicol,56.72,2.79
21FP,B,Chloramphenicol,56.59,2.81
21FP,B,Chloramphenicol,56.46,2.84
21FP,B,Chloramphenicol,56.32,2.86
21FP,B,Chloramphenicol,56.19,2.91
21FP,B,Chloramphenicol,56.06,2.96
21FP,B,Chloramphenicol,55.93,3.01
21FP,B,Chloramphenicol,55.79,3.02
21FP,B,Chloramphenicol,55.64,3.03
21FP,B,Chloramphenicol,55.49,3.05
21FP,B,Chloramphenicol,55.35,3.03
21FP,B,Chloramphenicol,55.20,3.01
21FP,B,Chloramphenicol,55.05,3.01
21FP,B,Chloramphenicol,54.90,3.00
21FP,B,Chloramphenicol,54.77,2.97
21FP,B,Chloramphenicol,54.63,2.94
21FP,B,Chloramphenicol,54.50,2.92
21FP,B,Chloramphenicol,54.36,2.90
21FP,B,Chloramphenicol,54.23,2.89
21FP,B,Chloramphenicol,54.10,2.88
21FP,B,Chloramphenicol,53.98,2.87
21FP,B,Chloramphenicol,53.85,2.87
21FP,B,Chloramphenicol,53.73,2.86
21FP,B,Chloramphenicol,53.60,2.86
21FP,B,Chloramphenicol,53.45,2.85
21FP,B,Chloramphenicol,53.30,2.84
21FP,B,Chloramphenicol,53.15,2.84
21FP,B,Chloramphenicol,53.00,2.84
21FP,B,Chloramphenicol,52.88,2.85
21FP,B,Chloramphenicol,52.76,2.85
21FP,B,Chloramphenicol,52.63,2.86
21FP,B,Chloramphenicol,52.51,2.87
21FP,B,Chloramphenicol,52.38,2.88
21FP,B,Chloramphenicol,52.25,2.88
21FP,B,Chloramphenicol,52.11,2.88
21FP,B,Chloramphenicol,51.97,2.89
21FP,B,Chloramphenicol,51.84,2.90
21FP,B,Chloramphenicol,51.70,2.92
21FP,B,Chloramphenicol,51.58,2.92
21FP,B,Chloramphenicol,51.45,2.93
21FP,B,Chloramphenicol,51.32,2.94
21FP,B,Chloramphenicol,51.19,2.96
21FP,B,Chloramphenicol,51.06,2.98
21FP,B,Chloramphenicol,50.94,3.00
21FP,B,Chloramphenicol,50.79,3.01
21FP,B,Chloramphenicol,50.65,3.03
21FP,B,Chloramphenicol,50.50,3.06
21FP,B,Chloramphenicol,50.36,3.08
21FP,B,Chloramphenicol,50.21,3.12
21FP,B,Chloramphenicol,50.07,3.15
21FP,B,Chloramphenicol,49.93,3.21
21FP,B,Chloramphenicol,49.79,3.24
21FP,B,Chloramphenicol,49.65,3.26
21FP,B,Chloramphenicol,49.51,3.29
21FP,B,Chloramphenicol,49.37,3.32
21FP,B,Chloramphenicol,49.23,3.35
21FP,B,Chloramphenicol,49.08,3.34
21FP,B,Chloramphenicol,48.94,3.33
21FP,B,Chloramphenicol,48.79,3.33
21FP,B,Chloramphenicol,48.64,3.32
21FP,B,Chloramphenicol,48.49,3.32
21FP,B,Chloramphenicol,48.34,3.27
21FP,B,Chloramphenicol,48.19,3.24
21FP,B,Chloramphenicol,48.04,3.20
21FP,B,Chloramphenicol,47.90,3.16
21FP,B,Chloramphenicol,47.75,3.12
21FP,B,Chloramphenicol,47.61,3.08
21FP,B,Chloramphenicol,47.47,3.04
21FP,B,Chloramphenicol,47.34,3.00
21FP,B,Chloramphenicol,47.20,2.97
21FP,B,Chloramphenicol,47.07,2.93
21FP,B,Chloramphenicol,46.93,2.91
21FP,B,Chloramphenicol,46.79,2.88
21FP,B,Chloramphenicol,46.66,2.85
21FP,B,Chloramphenicol,46.52,2.82
21FP,B,Chloramphenicol,46.40,2.78
21FP,B,Chloramphenicol,46.29,2.75
21FP,B,Chloramphenicol,46.17,2.72
21FP,B,Chloramphenicol,46.05,2.69
21FP,B,Chloramphenicol,45.94,2.65
21FP,B,Chloramphenicol,45.82,2.62
21FP,B,Chloramphenicol,45.70,2.59
21FP,B,Chloramphenicol,45.58,2.56
21FP,B,Chloramphenicol,45.45,2.53
21FP,B,Chloramphenicol,45.32,2.50
21FP,B,Chloramphenicol,45.19,2.47
21FP,B,Chloramphenicol,45.06,2.45
21FP,B,Chloramphenicol,44.92,2.44
21FP,B,Chloramphenicol,44.77,2.43
21FP,B,Chloramphenicol,44.62,2.42
21FP,B,Chloramphenicol,44.48,2.42
21FP,B,Chloramphenicol,44.34,2.43
21FP,B,Chloramphenicol,44.20,2.44
21FP,B,Chloramphenicol,44.06,2.46
21FP,B,Chloramphenicol,43.92,2.48
21FP,B,Chloramphenicol,43.78,2.50
21FP,B,Chloramphenicol,43.65,2.54
21FP,B,Chloramphenicol,43.52,2.56
21FP,B,Chloramphenicol,43.39,2.58
21FP,B,Chloramphenicol,43.25,2.61
21FP,B,Chloramphenicol,43.12,2.64
21FP,B,Chloramphenicol,42.99,2.68
21FP,B,Chloramphenicol,42.86,2.69
21FP,B,Chloramphenicol,42.74,2.70
21FP,B,Chloramphenicol,42.61,2.72
21FP,B,Chloramphenicol,42.48,2.73
21FP,B,Chloramphenicol,42.36,2.76
21FP,B,Chloramphenicol,42.23,2.78
21FP,B,Chloramphenicol,42.10,2.77
21FP,B,Chloramphenicol,41.97,2.76
21FP,B,Chloramphenicol,41.84,2.75
21FP,B,Chloramphenicol,41.71,2.75
21FP,B,Chloramphenicol,41.58,2.75
21FP,B,Chloramphenicol,41.45,2.76
21FP,B,Chloramphenicol,41.31,2.73
21FP,B,Chloramphenicol,41.17,2.70
21FP,B,Chloramphenicol,41.04,2.68
21FP,B,Chloramphenicol,40.90,2.67
21FP,B,Chloramphenicol,40.76,2.65
21FP,B,Chloramphenicol,40.62,2.64
21FP,B,Chloramphenicol,40.49,2.62
21FP,B,Chloramphenicol,40.37,2.61
21FP,B,Chloramphenicol,40.24,2.59
21FP,B,Chloramphenicol,40.11,2.58
21FP,B,Chloramphenicol,39.98,2.58
21FP,B,Chloramphenicol,39.86,2.57
21FP,B,Chloramphenicol,39.72,2.57
21FP,B,Chloramphenicol,39.59,2.57
21FP,B,Chloramphenicol,39.46,2.58
21FP,B,Chloramphenicol,39.33,2.59
21FP,B,Chloramphenicol,39.19,2.60
21FP,B,Chloramphenicol,39.07,2.61
21FP,B,Chloramphenicol,38.95,2.62
21FP,B,Chloramphenicol,38.83,2.63
21FP,B,Chloramphenicol,38.71,2.64
21FP,B,Chloramphenicol,38.58,2.66
21FP,B,Chloramphenicol,38.46,2.66
21FP,B,Chloramphenicol,38.34,2.67
21FP,B,Chloramphenicol,38.21,2.68
21FP,B,Chloramphenicol,38.09,2.70
21FP,B,Chloramphenicol,37.97,2.71
21FP,B,Chloramphenicol,37.83,2.70
21FP,B,Chloramphenicol,37.68,2.70
21FP,B,Chloramphenicol,37.54,2.71
21FP,B,Chloramphenicol,37.40,2.72
21FP,B,Chloramphenicol,37.28,2.69
21FP,B,Chloramphenicol,37.15,2.67
21FP,B,Chloramphenicol,37.02,2.65
21FP,B,Chloramphenicol,36.90,2.63
21FP,B,Chloramphenicol,36.76,2.62
21FP,B,Chloramphenicol,36.62,2.59
21FP,B,Chloramphenicol,36.48,2.56
21FP,B,Chloramphenicol,36.34,2.54
21FP,B,Chloramphenicol,36.21,2.52
21FP,B,Chloramphenicol,36.06,2.49
21FP,B,Chloramphenicol,35.91,2.46
21FP,B,Chloramphenicol,35.77,2.43
21FP,B,Chloramphenicol,35.62,2.41
21FP,B,Chloramphenicol,35.48,2.38
21FP,B,Chloramphenicol,35.35,2.36
21FP,B,Chloramphenicol,35.21,2.35
21FP,B,Chloramphenicol,35.08,2.35
21FP,B,Chloramphenicol,34.95,2.35
21FP,B,Chloramphenicol,34.82,2.35
21FP,B,Chloramphenicol,34.67,2.37
21FP,B,Chloramphenicol,34.52,2.38
21FP,B,Chloramphenicol,34.38,2.40
21FP,B,Chloramphenicol,34.23,2.42
21FP,B,Chloramphenicol,34.09,2.42
21FP,B,Chloramphenicol,33.96,2.43
21FP,B,Chloramphenicol,33.82,2.45
21FP,B,Chloramphenicol,33.69,2.46
21FP,B,Chloramphenicol,33.54,2.47
21FP,B,Chloramphenicol,33.40,2.48
21FP,B,Chloramphenicol,33.25,2.50
21FP,B,Chloramphenicol,33.10,2.52
21FP,B,Chloramphenicol,32.96,2.52
21FP,B,Chloramphenicol,32.82,2.53
21FP,B,Chloramphenicol,32.67,2.55
21FP,B,Chloramphenicol,32.53,2.56
21FP,B,Chloramphenicol,32.41,2.57
21FP,B,Chloramphenicol,32.29,2.58
21FP,B,Chloramphenicol,32.17,2.59
21FP,B,Chloramphenicol,32.05,2.60
21FP,B,Chloramphenicol,31.93,2.61
21FP,B,Chloramphenicol,31.80,2.62
21FP,B,Chloramphenicol,31.67,2.63
21FP,B,Chloramphenicol,31.54,2.65
21FP,B,Chloramphenicol,31.41,2.66
21FP,B,Chloramphenicol,31.28,2.69
21FP,B,Chloramphenicol,31.14,2.70
21FP,B,Chloramphenicol,31.00,2.73
21FP,B,Chloramphenicol,30.86,2.75
21FP,B,Chloramphenicol,30.72,2.79
21FP,B,Chloramphenicol,30.58,2.82
21FP,B,Chloramphenicol,30.44,2.87
21FP,B,Chloramphenicol,30.30,2.91
21FP,B,Chloramphenicol,30.15,2.95
21FP,B,Chloramphenicol,30.01,2.99
21FP,B,Chloramphenicol,29.87,3.03
21FP,B,Chloramphenicol,29.72,3.06
21FP,B,Chloramphenicol,29.58,3.09
21FP,B,Chloramphenicol,29.43,3.13
21FP,B,Chloramphenicol,29.29,3.17
21FP,B,Chloramphenicol,29.14,3.21
21FP,B,Chloramphenicol,29.01,3.25
21FP,B,Chloramphenicol,28.87,3.29
21FP,B,Chloramphenicol,28.73,3.33
21FP,B,Chloramphenicol,28.60,3.38
21FP,B,Chloramphenicol,28.46,3.43
21FP,B,Chloramphenicol,28.34,3.47
21FP,B,Chloramphenicol,28.21,3.50
21FP,B,Chloramphenicol,28.08,3.54
21FP,B,Chloramphenicol,27.96,3.58
21FP,B,Chloramphenicol,27.83,3.61
21FP,B,Chloramphenicol,27.69,3.66
21FP,B,Chloramphenicol,27.54,3.71
21FP,B,Chloramphenicol,27.40,3.76
21FP,B,Chloramphenicol,27.25,3.81
21FP,B,Chloramphenicol,27.12,3.83
21FP,B,Chloramphenicol,26.98,3.86
21FP,B,Chloramphenicol,26.85,3.88
21FP,B,Chloramphenicol,26.72,3.92
21FP,B,Chloramphenicol,26.58,3.93
21FP,B,Chloramphenicol,26.44,3.94
21FP,B,Chloramphenicol,26.30,3.96
21FP,B,Chloramphenicol,26.16,3.98
21FP,B,Chloramphenicol,26.02,3.99
21FP,B,Chloramphenicol,25.88,3.99
21FP,B,Chloramphenicol,25.74,4.00
21FP,B,Chloramphenicol,25.60,4.02
21FP,B,Chloramphenicol,25.48,4.01
21FP,B,Chloramphenicol,25.35,4.01
21FP,B,Chloramphenicol,25.22,4.02
21FP,B,Chloramphenicol,25.09,4.02
21FP,B,Chloramphenicol,24.96,4.01
21FP,B,Chloramphenicol,24.84,3.99
21FP,B,Chloramphenicol,24.71,3.99
21FP,B,Chloramphenicol,24.58,3.98
21FP,B,Chloramphenicol,24.45,3.96
21FP,B,Chloramphenicol,24.33,3.95
21FP,B,Chloramphenicol,24.20,3.94
21FP,B,Chloramphenicol,24.07,3.93
21FP,B,Chloramphenicol,23.92,3.92
21FP,B,Chloramphenicol,23.77,3.90
21FP,B,Chloramphenicol,23.63,3.89
21FP,B,Chloramphenicol,23.50,3.87
21FP,B,Chloramphenicol,23.36,3.85
21FP,B,Chloramphenicol,23.23,3.83
21FP,B,Chloramphenicol,23.12,3.80
21FP,B,Chloramphenicol,23.01,3.76
21FP,B,Chloramphenicol,22.90,3.73
21FP,B,Chloramphenicol,22.78,3.69
21FP,B,Chloramphenicol,22.65,3.65
21FP,B,Chloramphenicol,22.50,3.59
21FP,B,Chloramphenicol,22.43,3.64
21FP,B,Chloramphenicol,22.32,3.67
21FP,B,Chloramphenicol,22.21,3.70
21FP,B,Chloramphenicol,22.10,3.73
21FP,B,Chloramphenicol,21.98,3.74
21FP,B,Chloramphenicol,21.86,3.76
21FP,B,Chloramphenicol,21.74,3.77
21FP,B,Chloramphenicol,21.62,3.79
21FP,B,Chloramphenicol,21.50,3.81
21FP,B,Chloramphenicol,21.37,3.81
21FP,B,Chloramphenicol,21.24,3.80
21FP,B,Chloramphenicol,21.10,3.80
21FP,B,Chloramphenicol,20.97,3.81
21FP,B,Chloramphenicol,20.84,3.81
21FP,B,Chloramphenicol,20.71,3.82
21FP,B,Chloramphenicol,20.57,3.81
21FP,B,Chloramphenicol,20.42,3.81
21FP,B,Chloramphenicol,20.28,3.80
21FP,B,Chloramphenicol,20.13,3.81
21FP,B,Chloramphenicol,19.99,3.81
21FP,B,Chloramphenicol,19.84,3.82
21FP,B,Chloramphenicol,19.70,3.82
21FP,B,Chloramphenicol,19.56,3.82
21FP,B,Chloramphenicol,19.41,3.83
21FP,B,Chloramphenicol,19.27,3.84
21FP,B,Chloramphenicol,19.13,3.86
21FP,B,Chloramphenicol,18.98,3.87
21FP,B,Chloramphenicol,18.85,3.86
21FP,B,Chloramphenicol,18.72,3.84
21FP,B,Chloramphenicol,18.59,3.81
21FP,B,Chloramphenicol,18.46,3.79
21FP,B,Chloramphenicol,18.33,3.77
21FP,B,Chloramphenicol,18.20,3.76
21FP,B,Chloramphenicol,18.07,3.73
21FP,B,Chloramphenicol,17.94,3.71
21FP,B,Chloramphenicol,17.80,3.69
21FP,B,Chloramphenicol,17.67,3.67
21FP,B,Chloramphenicol,17.53,3.63
21FP,B,Chloramphenicol,17.38,3.61
21FP,B,Chloramphenicol,17.23,3.59
21FP,B,Chloramphenicol,17.09,3.58
21FP,B,Chloramphenicol,16.94,3.57
21FP,B,Chloramphenicol,16.81,3.56
21FP,B,Chloramphenicol,16.68,3.56
21FP,B,Chloramphenicol,16.56,3.56
21FP,B,Chloramphenicol,16.43,3.56
21FP,B,Chloramphenicol,16.31,3.57
21FP,B,Chloramphenicol,16.16,3.57
21FP,B,Chloramphenicol,16.01,3.57
21FP,B,Chloramphenicol,15.87,3.57
21FP,B,Chloramphenicol,15.72,3.58
21FP,B,Chloramphenicol,15.57,3.59
21FP,B,Chloramphenicol,15.43,3.60
21FP,B,Chloramphenicol,15.28,3.61
21FP,B,Chloramphenicol,15.14,3.62
21FP,B,Chloramphenicol,15.00,3.62
21FP,B,Chloramphenicol,14.85,3.62
21FP,B,Chloramphenicol,14.71,3.63
21FP,B,Chloramphenicol,14.56,3.60
21FP,B,Chloramphenicol,14.42,3.58
21FP,B,Chloramphenicol,14.27,3.57
21FP,B,Chloramphenicol,14.13,3.56
21FP,B,Chloramphenicol,13.98,3.55
21FP,B,Chloramphenicol,13.84,3.55
21FP,B,Chloramphenicol,13.70,3.50
21FP,B,Chloramphenicol,13.56,3.47
21FP,B,Chloramphenicol,13.42,3.43
21FP,B,Chloramphenicol,13.29,3.40
21FP,B,Chloramphenicol,13.15,3.37
21FP,B,Chloramphenicol,13.01,3.34
21FP,B,Chloramphenicol,12.88,3.28
21FP,B,Chloramphenicol,12.74,3.22
21FP,B,Chloramphenicol,12.61,3.17
21FP,B,Chloramphenicol,12.47,3.12
21FP,B,Chloramphenicol,12.34,3.07
21FP,B,Chloramphenicol,12.21,3.02
21FP,B,Chloramphenicol,12.06,2.96
21FP,B,Chloramphenicol,11.91,2.91
21FP,B,Chloramphenicol,11.76,2.86
21FP,B,Chloramphenicol,11.61,2.81
21FP,B,Chloramphenicol,11.46,2.77
21FP,B,Chloramphenicol,11.33,2.73
21FP,B,Chloramphenicol,11.20,2.70
21FP,B,Chloramphenicol,11.07,2.68
21FP,B,Chloramphenicol,10.93,2.65
21FP,B,Chloramphenicol,10.80,2.64
21FP,B,Chloramphenicol,10.66,2.61
21FP,B,Chloramphenicol,10.51,2.58
21FP,B,Chloramphenicol,10.36,2.56
21FP,B,Chloramphenicol,10.22,2.55
21FP,B,Chloramphenicol,10.08,2.54
21FP,B,Chloramphenicol,9.93,2.53
21FP,B,Chloramphenicol,9.79,2.53
21FP,B,Chloramphenicol,9.65,2.53
21FP,B,Chloramphenicol,9.51,2.53
21FP,B,Chloramphenicol,9.38,2.54
21FP,B,Chloramphenicol,9.24,2.55
21FP,B,Chloramphenicol,9.10,2.56
21FP,B,Chloramphenicol,8.96,2.57
21FP,B,Chloramphenicol,8.82,2.59
21FP,B,Chloramphenicol,8.68,2.61
21FP,B,Chloramphenicol,8.54,2.64
21FP,B,Chloramphenicol,8.39,2.66
21FP,B,Chloramphenicol,8.24,2.69
21FP,B,Chloramphenicol,8.09,2.72
21FP,B,Chloramphenicol,7.94,2.76
21FP,B,Chloramphenicol,7.81,2.79
21FP,B,Chloramphenicol,7.67,2.83
21FP,B,Chloramphenicol,7.53,2.87
21FP,B,Chloramphenicol,7.40,2.92
21FP,B,Chloramphenicol,7.26,2.97
21FP,B,Chloramphenicol,7.13,3.01
21FP,B,Chloramphenicol,7.00,3.06
21FP,B,Chloramphenicol,6.87,3.11
21FP,B,Chloramphenicol,6.74,3.17
21FP,B,Chloramphenicol,6.61,3.22
21FP,B,Chloramphenicol,6.48,3.28
21FP,B,Chloramphenicol,6.34,3.34
21FP,B,Chloramphenicol,6.20,3.37
21FP,B,Chloramphenicol,6.05,3.40
21FP,B,Chloramphenicol,5.91,3.44
21FP,B,Chloramphenicol,5.77,3.48
21FP,B,Chloramphenicol,5.63,3.52
21FP,B,Chloramphenicol,5.48,3.55
21FP,B,Chloramphenicol,5.33,3.57
21FP,B,Chloramphenicol,5.18,3.60
21FP,B,Chloramphenicol,5.03,3.64
21FP,B,Chloramphenicol,4.88,3.68
21FP,B,Chloramphenicol,4.73,3.71
21FP,B,Chloramphenicol,4.60,3.71
21FP,B,Chloramphenicol,4.47,3.70
21FP,B,Chloramphenicol,4.34,3.70
21FP,B,Chloramphenicol,4.21,3.71
21FP,B,Chloramphenicol,4.09,3.71
21FP,B,Chloramphenicol,3.96,3.72
21FP,B,Chloramphenicol,3.83,3.73
21FP,B,Chloramphenicol,3.69,3.71
21FP,B,Chloramphenicol,3.55,3.70
21FP,B,Chloramphenicol,3.41,3.68
21FP,B,Chloramphenicol,3.27,3.68
21FP,B,Chloramphenicol,3.13,3.67
21FP,B,Chloramphenicol,2.99,3.67
21FP,B,Chloramphenicol,2.85,3.64
21FP,B,Chloramphenicol,2.72,3.62
21FP,B,Chloramphenicol,2.58,3.60
21FP,B,Chloramphenicol,2.44,3.58
21FP,B,Chloramphenicol,2.30,3.57
21FP,B,Chloramphenicol,2.16,3.56
21FP,B,Chloramphenicol,2.02,3.55
21FP,B,Chloramphenicol,1.88,3.55
21FP,B,Chloramphenicol,1.74,3.55
21FP,B,Chloramphenicol,1.62,3.54
21FP,B,Chloramphenicol,1.49,3.53
21FP,B,Chloramphenicol,1.36,3.53
21FP,B,Chloramphenicol,1.24,3.53
21FP,B,Chloramphenicol,1.09,3.53
21FP,B,Chloramphenicol,0.95,3.54
21FP,B,Chloramphenicol,0.81,3.49
21FP,B,Chloramphenicol,0.67,3.43
21FP,B,Chloramphenicol,0.53,3.36
21FP,B,Chloramphenicol,0.40,3.28
21FP,B,Chloramphenicol,0.27,3.20
21FP,B,Chloramphenicol,0.13,3.13
21FP,B,Chloramphenicol,0.00,3.06
2V50,B,DDM,51.51,2.56
2V50,B,DDM,51.38,2.68
2V50,B,DDM,51.25,2.81
2V50,B,DDM,51.12,2.93
2V50,B,DDM,50.99,3.06
2V50,B,DDM,50.86,3.18
2V50,B,DDM,50.73,3.30
2V50,B,DDM,50.60,3.43
2V50,B,DDM,50.47,3.52
2V50,B,DDM,50.34,3.62
2V50,B,DDM,50.22,3.72
2V50,B,DDM,50.09,3.82
2V50,B,DDM,49.96,3.92
2V50,B,DDM,49.83,3.93
2V50,B,DDM,49.71,3.95
2V50,B,DDM,49.58,3.97
2V50,B,DDM,49.46,3.93
2V50,B,DDM,49.36,3.88
2V50,B,DDM,49.25,3.84
2V50,B,DDM,49.15,3.78
2V50,B,DDM,49.03,3.74
2V50,B,DDM,48.93,3.78
2V50,B,DDM,48.81,3.84
2V50,B,DDM,48.69,3.90
2V50,B,DDM,48.57,3.94
2V50,B,DDM,48.45,3.98
2V50,B,DDM,48.33,4.00
2V50,B,DDM,48.21,4.03
2V50,B,DDM,48.09,4.03
2V50,B,DDM,47.97,4.04
2V50,B,DDM,47.85,4.05
2V50,B,DDM,47.73,4.06
2V50,B,DDM,47.60,4.06
2V50,B,DDM,47.47,4.06
2V50,B,DDM,47.33,4.03
2V50,B,DDM,47.20,4.01
2V50,B,DDM,47.06,3.99
2V50,B,DDM,46.93,3.98
2V50,B,DDM,46.78,3.94
2V50,B,DDM,46.64,3.90
2V50,B,DDM,46.50,3.86
2V50,B,DDM,46.35,3.82
2V50,B,DDM,46.21,3.79
2V50,B,DDM,46.08,3.74
2V50,B,DDM,45.95,3.69
2V50,B,DDM,45.82,3.64
2V50,B,DDM,45.69,3.60
2V50,B,DDM,45.56,3.55
2V50,B,DDM,45.43,3.51
2V50,B,DDM,45.29,3.46
2V50,B,DDM,45.15,3.40
2V50,B,DDM,45.01,3.35
2V50,B,DDM,44.87,3.31
2V50,B,DDM,44.73,3.26
2V50,B,DDM,44.61,3.21
2V50,B,DDM,44.48,3.15
2V50,B,DDM,44.35,3.10
2V50,B,DDM,44.23,3.06
2V50,B,DDM,44.10,3.01
2V50,B,DDM,43.96,2.95
2V50,B,DDM,43.83,2.91
2V50,B,DDM,43.69,2.86
2V50,B,DDM,43.56,2.82
2V50,B,DDM,43.42,2.78
2V50,B,DDM,43.28,2.74
2V50,B,DDM,43.14,2.71
2V50,B,DDM,43.01,2.68
2V50,B,DDM,42.87,2.66
2V50,B,DDM,42.73,2.64
2V50,B,DDM,42.59,2.62
2V50,B,DDM,42.45,2.61
2V50,B,DDM,42.31,2.60
2V50,B,DDM,42.17,2.59
2V50,B,DDM,42.03,2.60
2V50,B,DDM,41.90,2.60
2V50,B,DDM,41.77,2.61
2V50,B,DDM,41.63,2.62
2V50,B,DDM,41.50,2.64
2V50,B,DDM,41.37,2.66
2V50,B,DDM,41.24,2.68
2V50,B,DDM,41.12,2.69
2V50,B,DDM,40.99,2.71
2V50,B,DDM,40.86,2.73
2V50,B,DDM,40.74,2.76
2V50,B,DDM,40.61,2.78
2V50,B,DDM,40.48,2.80
2V50,B,DDM,40.34,2.83
2V50,B,DDM,40.21,2.86
2V50,B,DDM,40.08,2.90
2V50,B,DDM,39.95,2.92
2V50,B,DDM,39.82,2.95
2V50,B,DDM,39.68,2.98
2V50,B,DDM,39.55,3.01
2V50,B,DDM,39.42,3.05
2V50,B,DDM,39.27,3.08
2V50,B,DDM,39.12,3.11
2V50,B,DDM,38.98,3.15
2V50,B,DDM,38.83,3.19
2V50,B,DDM,38.68,3.23
2V50,B,DDM,38.55,3.26
2V50,B,DDM,38.41,3.29
2V50,B,DDM,38.28,3.33
2V50,B,DDM,38.14,3.37
2V50,B,DDM,38.00,3.41
2V50,B,DDM,37.87,3.46
2V50,B,DDM,37.72,3.48
2V50,B,DDM,37.58,3.50
2V50,B,DDM,37.43,3.53
2V50,B,DDM,37.29,3.57
2V50,B,DDM,37.14,3.60
2V50,B,DDM,37.02,3.60
2V50,B,DDM,36.89,3.60
2V50,B,DDM,36.76,3.61
2V50,B,DDM,36.64,3.61
2V50,B,DDM,36.51,3.63
2V50,B,DDM,36.37,3.59
2V50,B,DDM,36.22,3.55
2V50,B,DDM,36.07,3.52
2V50,B,DDM,35.92,3.49
2V50,B,DDM,35.80,3.47
2V50,B,DDM,35.69,3.46
2V50,B,DDM,35.57,3.44
2V50,B,DDM,35.45,3.44
2V50,B,DDM,35.34,3.43
2V50,B,DDM,35.23,3.43
2V50,B,DDM,35.11,3.43
2V50,B,DDM,34.98,3.43
2V50,B,DDM,34.84,3.44
2V50,B,DDM,34.73,3.46
2V50,B,DDM,34.63,3.48
2V50,B,DDM,34.52,3.51
2V50,B,DDM,34.40,3.53
2V50,B,DDM,34.28,3.56
2V50,B,DDM,34.15,3.58
2V50,B,DDM,34.03,3.61
2V50,B,DDM,33.90,3.63
2V50,B,DDM,33.77,3.65
2V50,B,DDM,33.64,3.67
2V50,B,DDM,33.51,3.69
2V50,B,DDM,33.38,3.72
2V50,B,DDM,33.23,3.72
2V50,B,DDM,33.09,3.73
2V50,B,DDM,32.94,3.74
2V50,B,DDM,32.79,3.75
2V50,B,DDM,32.64,3.77
2V50,B,DDM,32.51,3.78
2V50,B,DDM,32.38,3.79
2V50,B,DDM,32.25,3.81
2V50,B,DDM,32.12,3.83
2V50,B,DDM,31.99,3.82
2V50,B,DDM,31.86,3.81
2V50,B,DDM,31.73,3.80
2V50,B,DDM,31.61,3.79
2V50,B,DDM,31.48,3.78
2V50,B,DDM,31.36,3.78
2V50,B,DDM,31.23,3.78
2V50,B,DDM,31.11,3.78
2V50,B,DDM,30.98,3.77
2V50,B,DDM,30.85,3.76
2V50,B,DDM,30.72,3.75
2V50,B,DDM,30.59,3.75
2V50,B,DDM,30.45,3.75
2V50,B,DDM,30.32,3.74
2V50,B,DDM,30.19,3.74
2V50,B,DDM,30.06,3.73
2V50,B,DDM,29.93,3.74
2V50,B,DDM,29.81,3.73
2V50,B,DDM,29.69,3.74
2V50,B,DDM,29.57,3.74
2V50,B,DDM,29.45,3.75
2V50,B,DDM,29.32,3.75
2V50,B,DDM,29.21,3.76
2V50,B,DDM,29.09,3.77
2V50,B,DDM,28.95,3.76
2V50,B,DDM,28.80,3.74
2V50,B,DDM,28.68,3.71
2V50,B,DDM,28.56,3.68
2V50,B,DDM,28.44,3.64
2V50,B,DDM,28.33,3.60
2V50,B,DDM,28.22,3.55
2V50,B,DDM,28.11,3.51
2V50,B,DDM,28.02,3.46
2V50,B,DDM,27.92,3.42
2V50,B,DDM,27.85,3.39
2V50,B,DDM,27.75,3.42
2V50,B,DDM,27.63,3.46
2V50,B,DDM,27.51,3.49
2V50,B,DDM,27.40,3.51
2V50,B,DDM,27.28,3.54
2V50,B,DDM,27.17,3.57
2V50,B,DDM,27.06,3.59
2V50,B,DDM,26.91,3.61
2V50,B,DDM,26.77,3.63
2V50,B,DDM,26.63,3.66
2V50,B,DDM,26.49,3.67
2V50,B,DDM,26.36,3.67
2V50,B,DDM,26.23,3.67
2V50,B,DDM,26.10,3.68
2V50,B,DDM,25.97,3.67
2V50,B,DDM,25.82,3.67
2V50,B,DDM,25.67,3.64
2V50,B,DDM,25.53,3.60
2V50,B,DDM,25.38,3.54
2V50,B,DDM,25.23,3.47
2V50,B,DDM,25.08,3.42
2V50,B,DDM,24.94,3.34
2V50,B,DDM,24.80,3.27
2V50,B,DDM,24.65,3.20
2V50,B,DDM,24.51,3.12
2V50,B,DDM,24.36,3.04
2V50,B,DDM,24.22,2.97
2V50,B,DDM,24.07,2.90
2V50,B,DDM,23.93,2.83
2V50,B,DDM,23.79,2.77
2V50,B,DDM,23.65,2.72
2V50,B,DDM,23.52,2.66
